"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0auI49a6lE4phcRVY8hKiY","What is Love? - Japanese ver.","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:5KJJzglyJxgW2i3zLN8za7","What is Love? (Japanese ver.)","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2019-02-08","https://i.scdn.co/image/ab67616d0000b27355ddf87c350de8e163b3e1a2","1","1","208237","https://p.scdn.co/mp3-preview/3eef888f86514f39a3fe03027e913fa03ddaf974?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPWP01871738","spotify:user:andreivillaro","2025-03-21T13:21:19Z"
"spotify:track:543jStmHR1VrSfpxmjUIn6","フィクション","spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb","sumika","spotify:album:3foRklHeA5lXq56ZsEbkfv","Chime","spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb","sumika","2019-03-13","https://i.scdn.co/image/ab67616d0000b2739324a240e4d3fc7ac67b225a","1","3","230760","https://p.scdn.co/mp3-preview/5dd846d50073b2107dafba1c7a60e46e95755584?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","JPU901900305","spotify:user:andreivillaro","2025-03-24T21:34:31Z"
"spotify:track:0jpP8AlQLVtaMwA3vQYpYB","青春コンプレックス","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","kessoku band","spotify:album:3yiMrbhmz7rqjTW3AgmG9W","青春コンプレックス","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","kessoku band","2022-10-09","https://i.scdn.co/image/ab67616d0000b273c21080fb642befe5247ac6bc","1","1","205133","https://p.scdn.co/mp3-preview/c486afe8755680be0374427c9c758bd0a33ce975?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPE302200934","spotify:user:andreivillaro","2025-03-27T08:54:50Z"
"spotify:track:3Un2d5mEp5yLqaITkb1mS8","ヒトリゴト","spotify:artist:5htVtReJ3NAwcAdxdHpim3","ClariS","spotify:album:34cOizYrnROPXji1gfR38k","Fairy Party","spotify:artist:5htVtReJ3NAwcAdxdHpim3","ClariS","2018-11-21","https://i.scdn.co/image/ab67616d0000b273ff6d8d4b5668f9982081dabc","1","3","232906","https://p.scdn.co/mp3-preview/e7ed7b29bb69edd5a1e1568030d72c09f5d8dccf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPU901700786","spotify:user:andreivillaro","2025-03-29T05:28:31Z"
"spotify:track:5g3nNwsutrByN8u02Pnr4d","Mayday","spotify:artist:2mcj8ajoE1eFlNkAihw5Cg","Tsukuyomi","spotify:album:5J5JoAGR9Ui790ti2gDNiO","Sing The Moon","spotify:artist:2mcj8ajoE1eFlNkAihw5Cg","Tsukuyomi","2022-08-17","https://i.scdn.co/image/ab67616d0000b27338a8ab75a43a366e6357c6e7","1","6","202933","https://p.scdn.co/mp3-preview/5bcf9e8eea91cfe087e19e9f90c0506b20586908?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPVI02200208","spotify:user:andreivillaro","2025-04-01T01:56:27Z"
"spotify:track:2vAqVZym4iluspvzglgBj4","罪と罰 (Reloaded)","spotify:artist:7kZTWx6cRLc0TSRPq1XBMP","DECO*27","spotify:album:7GeMvCVwUgOYqLNaQ7Xnvl","罪と罰 (Reloaded)","spotify:artist:7kZTWx6cRLc0TSRPq1XBMP","DECO*27","2025-01-11","https://i.scdn.co/image/ab67616d0000b273b8a47d25d81b7162c15b570f","1","1","173293","https://p.scdn.co/mp3-preview/d0480d27a36fdda0ef4353154e217b032f946d7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JP92Q2401590","spotify:user:andreivillaro","2025-04-02T17:56:02Z"
"spotify:track:2s6Jh6GmDhAOsSMII07fVs","Tonight","spotify:artist:78rUTD7y6Cy67W1RVzYs7t","PinkPantheress","spotify:album:0aUGNGmARJe9Ch2MGybD7L","Tonight","spotify:artist:78rUTD7y6Cy67W1RVzYs7t","PinkPantheress","2025-04-04","https://i.scdn.co/image/ab67616d0000b2738ab2a25b0a6a914ac66d967a","1","1","174880","https://p.scdn.co/mp3-preview/7a8c5089d1bd96fe72b1201bc52ce911b5d5d8a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBAYE2500032","spotify:user:andreivillaro","2025-04-04T12:35:01Z"
"spotify:track:1p4EbJLS0jdWX3tOHdru8S","Tetoris","spotify:artist:4kmKTxjchPXGEcnpiW8iTx","柊マグネタイト","spotify:album:5B4V5KsVnKtfUqMoUfeda0","Tetoris","spotify:artist:4kmKTxjchPXGEcnpiW8iTx","柊マグネタイト","2024-11-27","https://i.scdn.co/image/ab67616d0000b273e20645fb9bba84d7d766d3b0","1","1","142588","https://p.scdn.co/mp3-preview/d6eb6cecc2874bbca65b66885a805d4698aefcf4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","JP92E2401537","spotify:user:andreivillaro","2025-04-05T06:54:22Z"
"spotify:track:3Hkv6ag5Yr1Z7nbxMPPj4B","So Am I - Steve Void Dance Remix","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F, spotify:artist:3WSK3JppX3N41XHVwQp7Gt","Ava Max, Steve Void","spotify:album:6KhCN8NyJwcg0FDSAJF4ja","So Am I (The Remixes)","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","2019-07-01","https://i.scdn.co/image/ab67616d0000b2732041f4068f493d6f84fbabca","1","5","187142","https://p.scdn.co/mp3-preview/9b8596dd6b89e5ef447d5179d82a137f4b6eb7d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USAT21902782","spotify:user:andreivillaro","2025-04-06T09:50:32Z"
"spotify:track:3orAs5iIrx0rzfWRzaB2K3","Sphere","spotify:artist:7oh6gwRCYhambO8qcKh3T1","Creo","spotify:album:6sXrBc93qzP8mYqqhziF1t","Sphere","spotify:artist:7oh6gwRCYhambO8qcKh3T1","Creo","2017-04-17","https://i.scdn.co/image/ab67616d0000b27348f4dd73d01147877531069e","1","1","240000","https://p.scdn.co/mp3-preview/9c0f839018b8fca73d6aad2328f392a37e55ac96?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QMPKX1732071","spotify:user:andreivillaro","2025-04-06T23:45:32Z"
"spotify:track:6gX8ADfHTphQg4h2FiOAlB","Sakura Biyori and Time Machine with Hatsune Miku","spotify:artist:6mEQK9m2krja6X1cfsAjfl, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl","Ado, Hatsune Miku","spotify:album:0CN8S0o5lA55IK8IMwxnVg","Sakura Biyori and Time Machine with Hatsune Miku / Shoka","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2024-10-23","https://i.scdn.co/image/ab67616d0000b273ed2e5fe9927f70863934c134","1","1","331560","","false","57","JPPO02404540","spotify:user:andreivillaro","2025-04-11T02:59:57Z"
"spotify:track:1eT0GSPUSTwRHRafFokUN9","Shoka","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:4G1L7sZheq5RAFNbqSbp3O","Ado's Best Adobum","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2025-04-08","https://i.scdn.co/image/ab67616d0000b2737e39bafe4f50dd5e15cfe9b0","2","1","229093","","false","52","JPPO02404541","spotify:user:andreivillaro","2025-04-11T03:02:26Z"
"spotify:track:7y9yjpRtZajYzVpXHRjwGz","No More ?'s","spotify:artist:7B4hKK0S9QYnaoqa9OuwgX","Eazy-E","spotify:album:2glPhGd3WXbnNttSdOOr2e","Eazy-Duz-It","spotify:artist:7B4hKK0S9QYnaoqa9OuwgX","Eazy-E","1988-09-13","https://i.scdn.co/image/ab67616d0000b27374bdcb13ad3968879ad6b8d7","1","10","234360","","true","72","USPO10000858","spotify:user:andreivillaro","2025-04-14T08:39:57Z"
"spotify:track:2O4Bb2WCkjlTPO827OnBMI","EASY","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","spotify:album:1YCj4PZi08G20y2ekGKY0C","EASY","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2024-02-19","https://i.scdn.co/image/ab67616d0000b273d17ea5fa9f991aa284c862a7","1","2","164545","https://p.scdn.co/mp3-preview/7e3680a45812af4e7d50e0cb3afc2c97369dcb08?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USA2P2402101","spotify:user:andreivillaro","2025-04-15T03:13:35Z"
"spotify:track:406IpEtZPvbxApWTGM3twY","HOT","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","spotify:album:3lyRrGhXCCMbt4jVO9Wur2","HOT","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2025-03-14","https://i.scdn.co/image/ab67616d0000b2731fc0f4faafaa183cc70297e5","1","2","143797","https://p.scdn.co/mp3-preview/3cd338c3622ea114d0e3703ecff32977b9616759?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USA2P2506404","spotify:user:andreivillaro","2025-04-15T09:08:37Z"
"spotify:track:6MZ8oSuvqMjnvCvwniPNPc","HOT (English ver.) (feat. JADE)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p, spotify:artist:24b0qNYNgeOfpP5rbljIB3","LE SSERAFIM, JADE","spotify:album:0GjZcJIlYoNHn442Tf0hNT","HOT (English ver.) (feat. JADE)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p, spotify:artist:24b0qNYNgeOfpP5rbljIB3","LE SSERAFIM, JADE","2025-04-14","https://i.scdn.co/image/ab67616d0000b2732e573f25565a8c2d1ae5e4d6","1","2","143797","https://p.scdn.co/mp3-preview/f358c6a9345f5d96e81b644ad120313adb23839a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USA2P2516966","spotify:user:andreivillaro","2025-04-15T09:09:06Z"
"spotify:track:3y5nzCgwQPoaYWTdoKxWTo","EASY (English ver.)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","spotify:album:5jdhMhfZ5gdaQnLsrFgcw4","EASY (English ver.)","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2024-02-23","https://i.scdn.co/image/ab67616d0000b273721a9c973ea11f04e0da752a","1","1","164546","https://p.scdn.co/mp3-preview/cb5ae6dd454061dbf7ff86b4429c4e1de03cf56c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USA2P2402104","spotify:user:andreivillaro","2025-04-17T02:41:27Z"
